score_per_base	frequency
-0.30780	4435
-0.30779	3840
-0.30778	4161
-0.30777	4050
-0.30776	3937
-0.30775	4147
-0.30774	3834
-0.30773	3867
-0.30772	3833
-0.30771	4428
-0.30770	3757
-0.30769	4185
-0.30768	4075
-0.30767	4724
-0.30766	3835
-0.30765	3914
-0.30764	3923
-0.30763	3850
-0.30762	4153
-0.30761	3887
-0.30760	4530
-0.30759	3823
-0.30758	3962
-0.30757	4355
-0.30756	4007
-0.30755	4096
-0.30754	4117
-0.30753	3794
-0.30752	3927
-0.30751	3887
-0.30750	5085
-0.30749	4054
-0.30748	3753
-0.30747	3968
-0.30746	3895
-0.30745	3985
-0.30744	4050
-0.30743	4379
-0.30742	3876
-0.30741	3841
-0.30740	4560
-0.30739	3976
-0.30738	4426
-0.30737	3809
-0.30736	3907
-0.30735	3892
-0.30734	3811
-0.30733	4823
-0.30732	3909
-0.30731	3981
-0.30730	3929
-0.30729	4419
-0.30728	3818
-0.30727	4111
-0.30726	3781
-0.30725	4210
-0.30724	3960
-0.30723	3859
-0.30722	4202
-0.30721	3930
-0.30720	4505
-0.30719	3947
-0.30718	3996
-0.30717	4393
-0.30716	3914
-0.30715	4059
-0.30714	4411
-0.30713	3964
-0.30712	4345
-0.30711	4231
-0.30710	4000
-0.30709	4006
-0.30708	4023
-0.30707	3901
-0.30706	3988
-0.30705	3909
-0.30704	3889
-0.30703	3935
-0.30702	3805
-0.30701	3838
-0.30700	6303
-0.30699	3858
-0.30698	3821
-0.30697	3836
-0.30696	3934
-0.30695	3899
-0.30694	3968
-0.30693	3883
-0.30692	4074
-0.30691	3867
-0.30690	4137
-0.30689	4151
-0.30688	4220
-0.30687	3910
-0.30686	4372
-0.30685	4032
-0.30684	3916
-0.30683	4526
-0.30682	4050
-0.30681	3973
-0.30680	4635
-0.30679	3936
-0.30678	4088
-0.30677	4023
-0.30676	3949
-0.30675	4332
-0.30674	3874
-0.30673	3923
-0.30672	3894
-0.30671	4384
-0.30670	3939
-0.30669	3967
-0.30668	3963
-0.30667	4735
-0.30666	3937
-0.30665	4019
-0.30664	4091
-0.30663	3868
-0.30662	4183
-0.30661	3846
-0.30660	4499
-0.30659	3900
-0.30658	4001
-0.30657	4350
-0.30656	4338
-0.30655	4010
-0.30654	3947
-0.30653	3979
-0.30652	3983
-0.30651	3702
-0.30650	5114
-0.30649	3939
-0.30648	3965
-0.30647	3972
-0.30646	3935
-0.30645	4124
-0.30644	4307
-0.30643	4301
-0.30642	4002
-0.30641	3999
-0.30640	4667
-0.30639	3919
-0.30638	4297
-0.30637	3918
-0.30636	4133
-0.30635	3982
-0.30634	3931
-0.30633	4670
-0.30632	3950
-0.30631	3909
-0.30630	4152
-0.30629	4396
-0.30628	3874
-0.30627	3985
-0.30626	3813
-0.30625	4265
-0.30624	3993
-0.30623	4029
-0.30622	4058
-0.30621	4024
-0.30620	4517
-0.30619	3906
-0.30618	4105
-0.30617	4407
-0.30616	3926
-0.30615	3800
-0.30614	4238
-0.30613	3864
-0.30612	4200
-0.30611	4078
-0.30610	4066
-0.30609	4013
-0.30608	4158
-0.30607	3884
-0.30606	3922
-0.30605	3892
-0.30604	3867
-0.30603	3907
-0.30602	4055
-0.30601	3913
-0.30600	6568
-0.30599	3898
-0.30598	3893
-0.30597	3712
-0.30596	3821
-0.30595	3870
-0.30594	3980
-0.30593	4080
-0.30592	4107
-0.30591	4022
-0.30590	4101
-0.30589	4040
-0.30588	4250
-0.30587	3939
-0.30586	4438
-0.30585	4008
-0.30584	3956
-0.30583	4529
-0.30582	4026
-0.30581	4001
-0.30580	4453
-0.30579	3967
-0.30578	4175
-0.30577	3944
-0.30576	4066
-0.30575	4327
-0.30574	3935
-0.30573	3962
-0.30572	3783
-0.30571	4322
-0.30570	4059
-0.30569	4017
-0.30568	3861
-0.30567	4800
-0.30566	4014
-0.30565	3818
-0.30564	4078
-0.30563	3867
-0.30562	4385
-0.30561	4066
-0.30560	4586
-0.30559	4086
-0.30558	4032
-0.30557	4403
-0.30556	4579
-0.30555	3919
-0.30554	3962
-0.30553	3957
-0.30552	4006
-0.30551	3930
-0.30550	5043
-0.30549	4008
-0.30548	3988
-0.30547	3922
-0.30546	3932
-0.30545	4127
-0.30544	4114
-0.30543	4363
-0.30542	3976
-0.30541	3991
-0.30540	4625
-0.30539	4015
-0.30538	4301
-0.30537	3874
-0.30536	4051
-0.30535	3914
-0.30534	3900
-0.30533	4775
-0.30532	3983
-0.30531	4061
-0.30530	4186
-0.30529	4473
-0.30528	3888
-0.30527	4103
-0.30526	4419
-0.30525	4447
-0.30524	3952
-0.30523	4090
-0.30522	4121
-0.30521	4101
-0.30520	4680
-0.30519	3954
-0.30518	4125
-0.30517	4383
-0.30516	3967
-0.30515	4040
-0.30514	4481
-0.30513	4023
-0.30512	4355
-0.30511	4283
-0.30510	4215
-0.30509	4070
-0.30508	4202
-0.30507	4052
-0.30506	4026
-0.30505	3995
-0.30504	3967
-0.30503	4009
-0.30502	3866
-0.30501	3905
-0.30500	6382
-0.30499	3981
-0.30498	4106
-0.30497	3887
-0.30496	3816
-0.30495	4057
-0.30494	3945
-0.30493	3962
-0.30492	3970
-0.30491	4038
-0.30490	4278
-0.30489	4157
-0.30488	4354
-0.30487	3923
-0.30486	4447
-0.30485	3968
-0.30484	3910
-0.30483	4591
-0.30482	4103
-0.30481	4063
-0.30480	4993
-0.30479	4169
-0.30478	4352
-0.30477	3972
-0.30476	4076
-0.30475	4329
-0.30474	3931
-0.30473	4106
-0.30472	3936
-0.30471	4453
-0.30470	4172
-0.30469	4091
-0.30468	3885
-0.30467	4873
-0.30466	3951
-0.30465	3989
-0.30464	4052
-0.30463	3880
-0.30462	4251
-0.30461	4113
-0.30460	4613
-0.30459	4039
-0.30458	4062
-0.30457	4523
-0.30456	4272
-0.30455	4230
-0.30454	3959
-0.30453	4046
-0.30452	3942
-0.30451	3877
-0.30450	5117
-0.30449	4075
-0.30448	3960
-0.30447	4125
-0.30446	4073
-0.30445	4090
-0.30444	4357
-0.30443	4328
-0.30442	4013
-0.30441	3956
-0.30440	4627
-0.30439	4064
-0.30438	4426
-0.30437	4031
-0.30436	4230
-0.30435	4064
-0.30434	4162
-0.30433	5040
-0.30432	3960
-0.30431	4110
-0.30430	4253
-0.30429	4549
-0.30428	3896
-0.30427	4073
-0.30426	4020
-0.30425	4384
-0.30424	3943
-0.30423	3998
-0.30422	4169
-0.30421	4030
-0.30420	4679
-0.30419	3936
-0.30418	4154
-0.30417	4585
-0.30416	3892
-0.30415	3969
-0.30414	4411
-0.30413	4052
-0.30412	4488
-0.30411	4125
-0.30410	4126
-0.30409	4106
-0.30408	4170
-0.30407	4055
-0.30406	4151
-0.30405	3963
-0.30404	4585
-0.30403	3939
-0.30402	3845
-0.30401	3860
-0.30400	6405
-0.30399	4040
-0.30398	3951
-0.30397	3971
-0.30396	4052
-0.30395	3963
-0.30394	3924
-0.30393	3965
-0.30392	4107
-0.30391	4097
-0.30390	4058
-0.30389	4245
-0.30388	4216
-0.30387	4058
-0.30386	4351
-0.30385	4126
-0.30384	4025
-0.30383	4629
-0.30382	4088
-0.30381	4045
-0.30380	4658
-0.30379	4057
-0.30378	4175
-0.30377	4226
-0.30376	4076
-0.30375	4486
-0.30374	4132
-0.30373	4155
-0.30372	4004
-0.30371	4456
-0.30370	4155
-0.30369	4088
-0.30368	4177
-0.30367	4762
-0.30366	4034
-0.30365	4021
-0.30364	4197
-0.30363	4001
-0.30362	4399
-0.30361	3921
-0.30360	4504
-0.30359	4114
-0.30358	4341
-0.30357	4549
-0.30356	4184
-0.30355	4139
-0.30354	4085
-0.30353	4081
-0.30352	3866
-0.30351	4039
-0.30350	5010
-0.30349	4015
-0.30348	3959
-0.30347	3988
-0.30346	4109
-0.30345	4136
-0.30344	4310
-0.30343	4415
-0.30342	4164
-0.30341	4048
-0.30340	4621
-0.30339	3972
-0.30338	4268
-0.30337	4019
-0.30336	4023
-0.30335	3951
-0.30334	3934
-0.30333	4893
-0.30332	4123
-0.30331	3983
-0.30330	4069
-0.30329	4428
-0.30328	3955
-0.30327	4866
-0.30326	4057
-0.30325	4318
-0.30324	4017
-0.30323	4098
-0.30322	4143
-0.30321	4023
-0.30320	4630
-0.30319	4031
-0.30318	4107
-0.30317	4565
-0.30316	4145
-0.30315	4088
-0.30314	4390
-0.30313	3937
-0.30312	4364
-0.30311	4229
-0.30310	4143
-0.30309	4119
-0.30308	4236
-0.30307	4085
-0.30306	3977
-0.30305	4038
-0.30304	4040
-0.30303	4057
-0.30302	4062
-0.30301	4019
-0.30300	6442
-0.30299	3843
-0.30298	4110
-0.30297	4161
-0.30296	4082
-0.30295	4027
-0.30294	3979
-0.30293	4024
-0.30292	4304
-0.30291	4204
-0.30290	4178
-0.30289	4272
-0.30288	4328
-0.30287	4041
-0.30286	4374
-0.30285	4097
-0.30284	3988
-0.30283	4704
-0.30282	4197
-0.30281	4004
-0.30280	4605
-0.30279	3907
-0.30278	4297
-0.30277	4213
-0.30276	3999
-0.30275	4361
-0.30274	4037
-0.30273	4163
-0.30272	3953
-0.30271	4337
-0.30270	4334
-0.30269	4022
-0.30268	4005
-0.30267	4932
-0.30266	3942
-0.30265	3964
-0.30264	4069
-0.30263	3965
-0.30262	4447
-0.30261	4083
-0.30260	4583
-0.30259	4112
-0.30258	4146
-0.30257	4500
-0.30256	4236
-0.30255	4087
-0.30254	4135
-0.30253	4115
-0.30252	4094
-0.30251	4066
-0.30250	5068
-0.30249	3961
-0.30248	3930
-0.30247	4024
-0.30246	4040
-0.30245	4163
-0.30244	4331
-0.30243	4409
-0.30242	4156
-0.30241	4005
-0.30240	4635
-0.30239	3939
-0.30238	4365
-0.30237	4012
-0.30236	4162
-0.30235	4125
-0.30234	4095
-0.30233	5138
-0.30232	3953
-0.30231	4090
-0.30230	4359
-0.30229	4616
-0.30228	3948
-0.30227	4150
-0.30226	4019
-0.30225	4426
-0.30224	4120
-0.30223	4086
-0.30222	4285
-0.30221	4039
-0.30220	4506
-0.30219	4025
-0.30218	4060
-0.30217	4579
-0.30216	4230
-0.30215	3992
-0.30214	4503
-0.30213	4070
-0.30212	4394
-0.30211	4331
-0.30210	4261
-0.30209	4215
-0.30208	4219
-0.30207	4257
-0.30206	4199
-0.30205	4166
-0.30204	4145
-0.30203	4080
-0.30202	3985
-0.30201	4137
-0.30200	6670
-0.30199	4093
-0.30198	4030
-0.30197	4108
-0.30196	4100
-0.30195	3954
-0.30194	4082
-0.30193	4325
-0.30192	4282
-0.30191	4252
-0.30190	4223
-0.30189	4251
-0.30188	4405
-0.30187	4010
-0.30186	4493
-0.30185	4092
-0.30184	3989
-0.30183	4607
-0.30182	4109
-0.30181	4034
-0.30180	4660
-0.30179	4079
-0.30178	4444
-0.30177	4095
-0.30176	4143
-0.30175	4385
-0.30174	4038
-0.30173	4212
-0.30172	4111
-0.30171	4498
-0.30170	4319
-0.30169	4211
-0.30168	4081
-0.30167	4825
-0.30166	4077
-0.30165	4102
-0.30164	4297
-0.30163	4039
-0.30162	4599
-0.30161	4140
-0.30160	4502
-0.30159	4086
-0.30158	4174
-0.30157	4477
-0.30156	4313
-0.30155	4154
-0.30154	4045
-0.30153	4075
-0.30152	4054
-0.30151	3944
-0.30150	5248
-0.30149	3996
-0.30148	4056
-0.30147	4072
-0.30146	4029
-0.30145	4170
-0.30144	4322
-0.30143	4618
-0.30142	4253
-0.30141	4114
-0.30140	4669
-0.30139	4244
-0.30138	4493
-0.30137	4021
-0.30136	4312
-0.30135	4154
-0.30134	4035
-0.30133	4863
-0.30132	4081
-0.30131	4127
-0.30130	4162
-0.30129	4519
-0.30128	4076
-0.30127	4165
-0.30126	3999
-0.30125	4562
-0.30124	4088
-0.30123	4082
-0.30122	4297
-0.30121	4050
-0.30120	4926
-0.30119	4125
-0.30118	4225
-0.30117	4657
-0.30116	4054
-0.30115	4012
-0.30114	4502
-0.30113	4056
-0.30112	4443
-0.30111	4136
-0.30110	5521
-0.30109	4170
-0.30108	4339
-0.30107	4060
-0.30106	4289
-0.30105	4227
-0.30104	4124
-0.30103	4105
-0.30102	4118
-0.30101	3936
-0.30100	6808
-0.30099	4005
-0.30098	3982
-0.30097	4070
-0.30096	3956
-0.30095	4088
-0.30094	4103
-0.30093	4107
-0.30092	4283
-0.30091	4215
-0.30090	4432
-0.30089	4285
-0.30088	4643
-0.30087	4143
-0.30086	4483
-0.30085	4173
-0.30084	4135
-0.30083	4611
-0.30082	4063
-0.30081	4056
-0.30080	4635
-0.30079	4070
-0.30078	4441
-0.30077	4078
-0.30076	4096
-0.30075	4454
-0.30074	4034
-0.30073	4135
-0.30072	4142
-0.30071	4763
-0.30070	4194
-0.30069	4224
-0.30068	4203
-0.30067	4934
-0.30066	4017
-0.30065	4089
-0.30064	4112
-0.30063	4054
-0.30062	4537
-0.30061	4101
-0.30060	4834
-0.30059	4005
-0.30058	4235
-0.30057	4524
-0.30056	4338
-0.30055	4175
-0.30054	4193
-0.30053	4033
-0.30052	4058
-0.30051	3976
-0.30050	5254
-0.30049	4006
-0.30048	4048
-0.30047	4132
-0.30046	4154
-0.30045	4181
-0.30044	4353
-0.30043	4478
-0.30042	4168
-0.30041	4068
-0.30040	4788
-0.30039	4198
-0.30038	4519
-0.30037	4138
-0.30036	4162
-0.30035	4070
-0.30034	3992
-0.30033	4759
-0.30032	4109
-0.30031	4005
-0.30030	4252
-0.30029	4707
-0.30028	4106
-0.30027	4233
-0.30026	4137
-0.30025	4480
-0.30024	4175
-0.30023	4053
-0.30022	4579
-0.30021	3985
-0.30020	4714
-0.30019	4148
-0.30018	4245
-0.30017	4763
-0.30016	4108
-0.30015	4063
-0.30014	4689
-0.30013	4031
-0.30012	4506
-0.30011	4203
-0.30010	4513
-0.30009	4117
-0.30008	4264
-0.30007	4060
-0.30006	4272
-0.30005	4065
-0.30004	4142
-0.30003	4014
-0.30002	4151
-0.30001	4031
-0.30000	7004
-0.29999	4093
-0.29998	3912
-0.29997	4111
-0.29996	4116
-0.29995	4040
-0.29994	4193
-0.29993	4091
-0.29992	4275
-0.29991	4112
-0.29990	4571
-0.29989	4183
-0.29988	4435
-0.29987	3945
-0.29986	4628
-0.29985	4227
-0.29984	4148
-0.29983	4612
-0.29982	4252
-0.29981	4201
-0.29980	4792
-0.29979	3961
-0.29978	4424
-0.29977	4230
-0.29976	4247
-0.29975	4653
-0.29974	4162
-0.29973	4323
-0.29972	4079
-0.29971	4578
-0.29970	4245
-0.29969	4094
-0.29968	4123
-0.29967	5004
-0.29966	4091
-0.29965	3994
-0.29964	4282
-0.29963	4038
-0.29962	4449
-0.29961	4149
-0.29960	4848
-0.29959	4106
-0.29958	4219
-0.29957	4694
-0.29956	4363
-0.29955	4209
-0.29954	4153
-0.29953	4209
-0.29952	4177
-0.29951	4004
-0.29950	5364
-0.29949	4026
-0.29948	4097
-0.29947	4211
-0.29946	4204
-0.29945	4220
-0.29944	4552
-0.29943	4572
-0.29942	4350
-0.29941	4146
-0.29940	4741
-0.29939	3988
-0.29938	4743
-0.29937	3974
-0.29936	4318
-0.29935	4177
-0.29934	4137
-0.29933	4956
-0.29932	4225
-0.29931	4203
-0.29930	4295
-0.29929	4623
-0.29928	4270
-0.29927	4296
-0.29926	4124
-0.29925	4554
-0.29924	4189
-0.29923	4251
-0.29922	4404
-0.29921	4243
-0.29920	4794
-0.29919	4208
-0.29918	4365
-0.29917	4713
-0.29916	4236
-0.29915	4168
-0.29914	4613
-0.29913	4034
-0.29912	4647
-0.29911	4418
-0.29910	4379
-0.29909	4251
-0.29908	4336
-0.29907	4275
-0.29906	4138
-0.29905	4187
-0.29904	4213
-0.29903	4023
-0.29902	4099
-0.29901	4146
-0.29900	6677
-0.29899	4114
-0.29898	4077
-0.29897	4138
-0.29896	4114
-0.29895	4139
-0.29894	4157
-0.29893	4212
-0.29892	4297
-0.29891	4178
-0.29890	4245
-0.29889	4386
-0.29888	4542
-0.29887	4168
-0.29886	4599
-0.29885	4319
-0.29884	4064
-0.29883	4658
-0.29882	4272
-0.29881	4162
-0.29880	4664
-0.29879	4305
-0.29878	4318
-0.29877	4076
-0.29876	4113
-0.29875	4614
-0.29874	4086
-0.29873	4313
-0.29872	4158
-0.29871	4523
-0.29870	4333
-0.29869	4331
-0.29868	4102
-0.29867	4889
-0.29866	4217
-0.29865	4119
-0.29864	4197
-0.29863	4196
-0.29862	4571
-0.29861	4145
-0.29860	4719
-0.29859	4076
-0.29858	4236
-0.29857	4646
-0.29856	4401
-0.29855	4294
-0.29854	4206
-0.29853	4150
-0.29852	4159
-0.29851	4067
-0.29850	5268
-0.29849	4083
-0.29848	4051
-0.29847	4313
-0.29846	4326
-0.29845	4250
-0.29844	4532
-0.29843	4577
-0.29842	4296
-0.29841	4049
-0.29840	4828
-0.29839	4045
-0.29838	4562
-0.29837	4264
-0.29836	4410
-0.29835	4198
-0.29834	4033
-0.29833	4951
-0.29832	4184
-0.29831	4229
-0.29830	4322
-0.29829	4699
-0.29828	4114
-0.29827	4291
-0.29826	4187
-0.29825	4568
-0.29824	4067
-0.29823	4117
-0.29822	4428
-0.29821	4238
-0.29820	4790
-0.29819	4049
-0.29818	4300
-0.29817	4782
-0.29816	4058
-0.29815	4131
-0.29814	4636
-0.29813	4249
-0.29812	4571
-0.29811	4478
-0.29810	4447
-0.29809	4207
-0.29808	4343
-0.29807	4207
-0.29806	4359
-0.29805	4138
-0.29804	4197
-0.29803	4118
-0.29802	4118
-0.29801	4087
-0.29800	6673
-0.29799	4057
-0.29798	4159
-0.29797	4152
-0.29796	4172
-0.29795	4124
-0.29794	4292
-0.29793	4311
-0.29792	4423
-0.29791	4179
-0.29790	4332
-0.29789	4441
-0.29788	4592
-0.29787	4181
-0.29786	4633
-0.29785	4222
-0.29784	4150
-0.29783	4758
-0.29782	4279
-0.29781	4236
-0.29780	4780
-0.29779	4444
-0.29778	4398
-0.29777	4194
-0.29776	4288
-0.29775	4558
-0.29774	4211
-0.29773	4275
-0.29772	4147
-0.29771	4720
-0.29770	4325
-0.29769	4213
-0.29768	4174
-0.29767	5055
-0.29766	4186
-0.29765	4263
-0.29764	4283
-0.29763	4260
-0.29762	4589
-0.29761	4120
-0.29760	4845
-0.29759	4279
-0.29758	4274
-0.29757	4696
-0.29756	4345
-0.29755	4303
-0.29754	4337
-0.29753	4323
-0.29752	4338
-0.29751	4103
-0.29750	5301
-0.29749	4124
-0.29748	4303
-0.29747	4185
-0.29746	4113
-0.29745	4357
-0.29744	4542
-0.29743	4519
-0.29742	4196
-0.29741	4158
-0.29740	4933
-0.29739	4182
-0.29738	4593
-0.29737	4120
-0.29736	4311
-0.29735	4172
-0.29734	4097
-0.29733	4938
-0.29732	4212
-0.29731	4266
-0.29730	4221
-0.29729	4825
-0.29728	4042
-0.29727	4320
-0.29726	4316
-0.29725	4664
-0.29724	4210
-0.29723	4286
-0.29722	4331
-0.29721	4247
-0.29720	4660
-0.29719	4224
-0.29718	4348
-0.29717	4736
-0.29716	4062
-0.29715	4218
-0.29714	4612
-0.29713	4200
-0.29712	4553
-0.29711	4459
-0.29710	4553
-0.29709	4325
-0.29708	4457
-0.29707	4212
-0.29706	4189
-0.29705	4259
-0.29704	4232
-0.29703	4292
-0.29702	4142
-0.29701	4177
-0.29700	6791
-0.29699	4153
-0.29698	4121
-0.29697	4115
-0.29696	4164
-0.29695	4166
-0.29694	4329
-0.29693	4277
-0.29692	4307
-0.29691	4227
-0.29690	4392
-0.29689	4458
-0.29688	4684
-0.29687	3994
-0.29686	4655
-0.29685	4437
-0.29684	4187
-0.29683	4855
-0.29682	4408
-0.29681	4138
-0.29680	4768
-0.29679	4371
-0.29678	4590
-0.29677	4174
-0.29676	4204
-0.29675	4759
-0.29674	4166
-0.29673	4374
-0.29672	4078
-0.29671	4682
-0.29670	4375
-0.29669	4191
-0.29668	4192
-0.29667	4899
-0.29666	4309
-0.29665	4148
-0.29664	4358
-0.29663	4646
-0.29662	4293
-0.29661	4284
-0.29660	4935
-0.29659	4226
-0.29658	4293
-0.29657	4563
-0.29656	4516
-0.29655	4301
-0.29654	4295
-0.29653	4250
-0.29652	4259
-0.29651	4182
-0.29650	5505
-0.29649	4099
-0.29648	4124
-0.29647	4184
-0.29646	4204
-0.29645	4408
-0.29644	4478
-0.29643	4768
-0.29642	4195
-0.29641	4197
-0.29640	4826
-0.29639	4188
-0.29638	4143
-0.29637	4436
-0.29636	4415
-0.29635	4256
-0.29634	4183
-0.29633	5300
-0.29632	4209
-0.29631	4316
-0.29630	4536
-0.29629	4604
-0.29628	4142
-0.29627	4461
-0.29626	4186
-0.29625	4666
-0.29624	4172
-0.29623	4310
-0.29622	4497
-0.29621	4290
-0.29620	4850
-0.29619	4417
-0.29618	4192
-0.29617	4753
-0.29616	4162
-0.29615	4404
-0.29614	4719
-0.29613	4601
-0.29612	4109
-0.29611	4502
-0.29610	4511
-0.29609	4355
-0.29608	4259
-0.29607	4466
-0.29606	4224
-0.29605	4293
-0.29604	4228
-0.29603	4163
-0.29602	4174
-0.29601	4115
-0.29600	6846
-0.29599	4239
-0.29598	4253
-0.29597	4176
-0.29596	4345
-0.29595	4268
-0.29594	4300
-0.29593	4512
-0.29592	4283
-0.29591	4400
-0.29590	4488
-0.29589	4459
-0.29588	4302
-0.29587	4605
-0.29586	4644
-0.29585	4238
-0.29584	4224
-0.29583	4893
-0.29582	4286
-0.29581	4289
-0.29580	4927
-0.29579	4207
-0.29578	4357
-0.29577	4271
-0.29576	4300
-0.29575	4683
-0.29574	4328
-0.29573	4256
-0.29572	4292
-0.29571	4628
-0.29570	4402
-0.29569	4367
-0.29568	4319
-0.29567	5164
-0.29566	4163
-0.29565	4314
-0.29564	4278
-0.29563	4585
-0.29562	4313
-0.29561	4288
-0.29560	4867
-0.29559	4257
-0.29558	4293
-0.29557	4651
-0.29556	4457
-0.29555	4335
-0.29554	4240
-0.29553	4199
-0.29552	4316
-0.29551	4146
-0.29550	5291
-0.29549	4142
-0.29548	4257
-0.29547	4243
-0.29546	4052
-0.29545	4698
-0.29544	4519
-0.29543	4832
-0.29542	4320
-0.29541	4298
-0.29540	4838
-0.29539	4250
-0.29538	4225
-0.29537	4585
-0.29536	4431
-0.29535	4313
-0.29534	4153
-0.29533	5243
-0.29532	4369
-0.29531	4348
-0.29530	4343
-0.29529	4691
-0.29528	4213
-0.29527	4360
-0.29526	4301
-0.29525	4630
-0.29524	4352
-0.29523	4509
-0.29522	4500
-0.29521	4232
-0.29520	4767
-0.29519	4271
-0.29518	4498
-0.29517	4952
-0.29516	4126
-0.29515	4243
-0.29514	4633
-0.29513	4726
-0.29512	4364
-0.29511	4450
-0.29510	4387
-0.29509	4287
-0.29508	4421
-0.29507	4307
-0.29506	4138
-0.29505	4309
-0.29504	4327
-0.29503	4308
-0.29502	4274
-0.29501	4137
-0.29500	6920
-0.29499	4232
-0.29498	4072
-0.29497	4322
-0.29496	4250
-0.29495	4318
-0.29494	4253
-0.29493	4355
-0.29492	4379
-0.29491	4451
-0.29490	4478
-0.29489	4408
-0.29488	4319
-0.29487	4711
-0.29486	4632
-0.29485	4408
-0.29484	4315
-0.29483	4831
-0.29482	4409
-0.29481	4248
-0.29480	5112
-0.29479	4224
-0.29478	4482
-0.29477	4181
-0.29476	4397
-0.29475	4750
-0.29474	4246
-0.29473	4333
-0.29472	4192
-0.29471	4759
-0.29470	4521
-0.29469	4248
-0.29468	4232
-0.29467	5171
-0.29466	4211
-0.29465	4399
-0.29464	4360
-0.29463	4631
-0.29462	4445
-0.29461	4211
-0.29460	4909
-0.29459	4268
-0.29458	4472
-0.29457	4849
-0.29456	4557
-0.29455	4400
-0.29454	4190
-0.29453	4273
-0.29452	4316
-0.29451	4259
-0.29450	5453
-0.29449	4222
-0.29448	4142
-0.29447	4368
-0.29446	4412
-0.29445	4479
-0.29444	4465
-0.29443	4864
-0.29442	4465
-0.29441	4230
-0.29440	4938
-0.29439	4129
-0.29438	4191
-0.29437	4630
-0.29436	4452
-0.29435	4355
-0.29434	4208
-0.29433	5261
-0.29432	4190
-0.29431	4385
-0.29430	4458
-0.29429	4824
-0.29428	4232
-0.29427	4483
-0.29426	4260
-0.29425	4763
-0.29424	4295
-0.29423	4175
-0.29422	4473
-0.29421	4415
-0.29420	4941
-0.29419	4264
-0.29418	4546
-0.29417	4734
-0.29416	4162
-0.29415	4416
-0.29414	4759
-0.29413	4713
-0.29412	4281
-0.29411	4548
-0.29410	4318
-0.29409	4473
-0.29408	4560
-0.29407	4251
-0.29406	4347
-0.29405	4518
-0.29404	4149
-0.29403	4198
-0.29402	4194
-0.29401	4180
-0.29400	6867
-0.29399	4340
-0.29398	4211
-0.29397	4280
-0.29396	4322
-0.29395	4314
-0.29394	4352
-0.29393	4445
-0.29392	4512
-0.29391	4404
-0.29390	4427
-0.29389	4630
-0.29388	4315
-0.29387	4670
-0.29386	4786
-0.29385	4410
-0.29384	4229
-0.29383	4932
-0.29382	4485
-0.29381	4307
-0.29380	4897
-0.29379	4194
-0.29378	4489
-0.29377	4297
-0.29376	4354
-0.29375	4727
-0.29374	4353
-0.29373	4339
-0.29372	4267
-0.29371	4786
-0.29370	4394
-0.29369	4281
-0.29368	4397
-0.29367	5180
-0.29366	4306
-0.29365	4292
-0.29364	4384
-0.29363	4571
-0.29362	4355
-0.29361	4198
-0.29360	4928
-0.29359	4440
-0.29358	4335
-0.29357	4838
-0.29356	4499
-0.29355	4447
-0.29354	4411
-0.29353	4349
-0.29352	4257
-0.29351	4218
-0.29350	5615
-0.29349	4267
-0.29348	4332
-0.29347	4392
-0.29346	4402
-0.29345	4379
-0.29344	4562
-0.29343	4704
-0.29342	4346
-0.29341	4284
-0.29340	5008
-0.29339	4210
-0.29338	4396
-0.29337	4674
-0.29336	4354
-0.29335	4253
-0.29334	4261
-0.29333	5170
-0.29332	4279
-0.29331	4245
-0.29330	4508
-0.29329	4715
-0.29328	4251
-0.29327	4609
-0.29326	4311
-0.29325	4713
-0.29324	4210
-0.29323	4381
-0.29322	4415
-0.29321	4416
-0.29320	5074
-0.29319	4327
-0.29318	4434
-0.29317	4929
-0.29316	4244
-0.29315	4214
-0.29314	4699
-0.29313	4812
-0.29312	4210
-0.29311	4468
-0.29310	4445
-0.29309	4530
-0.29308	4628
-0.29307	4499
-0.29306	4383
-0.29305	4345
-0.29304	4268
-0.29303	4390
-0.29302	4230
-0.29301	4186
-0.29300	7006
-0.29299	4292
-0.29298	4319
-0.29297	4241
-0.29296	4218
-0.29295	4280
-0.29294	4402
-0.29293	4364
-0.29292	4373
-0.29291	4426
-0.29290	4464
-0.29289	4585
-0.29288	4282
-0.29287	4726
-0.29286	4713
-0.29285	4249
-0.29284	4208
-0.29283	4854
-0.29282	4433
-0.29281	4291
-0.29280	5194
-0.29279	4553
-0.29278	4425
-0.29277	4290
-0.29276	4200
-0.29275	5000
-0.29274	4217
-0.29273	4350
-0.29272	4401
-0.29271	4764
-0.29270	4527
-0.29269	4578
-0.29268	4318
-0.29267	5254
-0.29266	4171
-0.29265	4346
-0.29264	4568
-0.29263	4739
-0.29262	4423
-0.29261	4385
-0.29260	4858
-0.29259	4379
-0.29258	4365
-0.29257	4797
-0.29256	4557
-0.29255	4348
-0.29254	4396
-0.29253	4342
-0.29252	4262
-0.29251	4147
-0.29250	5460
-0.29249	4504
-0.29248	4346
-0.29247	4477
-0.29246	4361
-0.29245	4405
-0.29244	4659
-0.29243	4822
-0.29242	4345
-0.29241	4337
-0.29240	4900
-0.29239	4372
-0.29238	4326
-0.29237	4740
-0.29236	4527
-0.29235	4354
-0.29234	4365
-0.29233	5158
-0.29232	4539
-0.29231	4570
-0.29230	4494
-0.29229	4801
-0.29228	4227
-0.29227	4521
