score	frequency	target
-1541576	1	chm13
-1536579	1	chm13
-1535086	1	chm13
-1534380	1	chm13
-1531585	1	chm13
-1530636	1	chm13
-1530449	1	chm13
-1529450	1	chm13
-1528509	1	chm13
-1527760	1	chm13
-1524781	1	chm13
-1522827	1	chm13
-1520844	1	chm13
-1520841	1	chm13
-1520558	1	chm13
-1518929	1	chm13
-1515112	1	chm13
-1513409	1	chm13
-1511278	1	chm13
-1507713	1	chm13
-1504236	1	chm13
-1503187	1	chm13
-1500593	1	chm13
-1495771	1	chm13
-1492591	1	chm13
-1492449	1	chm13
-1491925	1	chm13
-1491477	1	chm13
-1491183	1	chm13
-1490989	1	chm13
-1490602	1	chm13
-1489687	1	chm13
-1489647	1	chm13
-1489410	1	chm13
-1488884	1	chm13
-1485365	1	chm13
-1484570	1	chm13
-1483546	1	chm13
-1483034	1	chm13
-1482925	1	chm13
-1480473	1	chm13
-1480335	1	chm13
-1479395	1	chm13
-1478604	1	chm13
-1478284	1	chm13
-1477989	1	chm13
-1477716	1	chm13
-1475473	1	chm13
-1475452	1	chm13
-1475277	1	chm13
-1474978	1	chm13
-1474280	1	chm13
-1472214	1	chm13
-1471911	1	chm13
-1470998	1	chm13
-1469480	1	chm13
-1467595	1	chm13
-1465636	1	chm13
-1464161	1	chm13
-1463656	1	chm13
-1462865	1	chm13
-1461712	1	chm13
-1461467	1	chm13
-1460886	1	chm13
-1460618	1	chm13
-1459697	1	chm13
-1459208	1	chm13
-1459163	1	chm13
-1457125	1	chm13
-1457080	1	chm13
-1456628	1	chm13
-1455631	1	chm13
-1455392	1	chm13
-1453622	1	chm13
-1452045	1	chm13
-1451716	1	chm13
-1449730	1	chm13
-1449501	1	chm13
-1449411	1	chm13
-1448169	1	chm13
-1446686	1	chm13
-1445804	1	chm13
-1444554	1	chm13
-1444429	1	chm13
-1443480	1	chm13
-1442178	1	chm13
-1440314	1	chm13
-1437593	1	chm13
-1436688	1	chm13
-1436675	1	chm13
-1436399	1	chm13
-1435914	1	chm13
-1435888	1	chm13
-1435555	1	chm13
-1431684	1	chm13
-1431683	1	chm13
-1430909	1	chm13
-1430573	1	chm13
-1429186	1	chm13
-1426459	1	chm13
-1425858	1	chm13
-1424724	1	chm13
-1424384	1	chm13
-1423806	1	chm13
-1422340	1	chm13
-1422015	1	chm13
-1418782	1	chm13
-1418673	1	chm13
-1416714	1	chm13
-1414176	1	chm13
-1414112	1	chm13
-1413671	1	chm13
-1412772	1	chm13
-1412246	1	chm13
-1410692	1	chm13
-1410373	1	chm13
-1410164	1	chm13
-1408148	1	chm13
-1407419	1	chm13
-1406811	1	chm13
-1405613	1	chm13
-1405228	1	chm13
-1405187	1	chm13
-1402722	1	chm13
-1398236	1	chm13
-1397756	1	chm13
-1397510	1	chm13
-1396034	1	chm13
-1395252	1	chm13
-1393251	1	chm13
-1392873	1	chm13
-1391945	1	chm13
-1391499	1	chm13
-1390818	1	chm13
-1389341	1	chm13
-1389010	1	chm13
-1386991	1	chm13
-1386381	1	chm13
-1386181	1	chm13
-1385470	1	chm13
-1384867	1	chm13
-1380830	1	chm13
-1379456	1	chm13
-1379098	1	chm13
-1378020	1	chm13
-1376778	1	chm13
-1376311	1	chm13
-1375798	1	chm13
-1375232	1	chm13
-1374177	1	chm13
-1373603	1	chm13
-1373370	1	chm13
-1372475	1	chm13
-1370812	1	chm13
-1369349	1	chm13
-1369017	1	chm13
-1368889	1	chm13
-1368402	1	chm13
-1366243	1	chm13
-1364931	1	chm13
-1364856	1	chm13
-1364851	1	chm13
-1363482	1	chm13
-1363422	1	chm13
-1362976	1	chm13
-1362729	1	chm13
-1362721	1	chm13
-1362690	1	chm13
-1362272	1	chm13
-1361874	1	chm13
-1361378	1	chm13
-1361176	1	chm13
-1361006	1	chm13
-1360948	1	chm13
-1360702	1	chm13
-1360124	1	chm13
-1359643	1	chm13
-1357655	1	chm13
-1357434	1	chm13
-1356194	1	chm13
-1356077	1	chm13
-1355785	1	chm13
-1355310	1	chm13
-1355207	1	chm13
-1353699	1	chm13
-1353296	1	chm13
-1352696	1	chm13
-1352048	1	chm13
-1350857	1	chm13
-1350591	1	chm13
-1349207	1	chm13
-1348515	1	chm13
-1348450	1	chm13
-1348076	1	chm13
-1347720	1	chm13
-1347284	1	chm13
-1346210	1	chm13
-1345859	1	chm13
-1345656	1	chm13
-1345211	1	chm13
-1345210	1	chm13
-1345197	1	chm13
-1343582	1	chm13
-1343443	1	chm13
-1343314	1	chm13
-1343220	1	chm13
-1343070	1	chm13
-1341855	1	chm13
-1341530	1	chm13
-1340963	1	chm13
-1340881	1	chm13
-1339588	1	chm13
-1339531	1	chm13
-1338915	1	chm13
-1338387	1	chm13
-1337349	1	chm13
-1337102	1	chm13
-1336294	1	chm13
-1335056	1	chm13
-1334677	1	chm13
-1334387	1	chm13
-1333999	1	chm13
-1331657	1	chm13
-1330617	1	chm13
-1330432	1	chm13
-1328563	1	chm13
-1327729	1	chm13
-1325286	1	chm13
-1325209	1	chm13
-1324251	1	chm13
-1323021	1	chm13
-1322825	1	chm13
-1318411	1	chm13
-1318135	1	chm13
-1317146	1	chm13
-1315497	1	chm13
-1314734	1	chm13
-1314416	1	chm13
-1313099	1	chm13
-1313044	1	chm13
-1311448	1	chm13
-1310953	1	chm13
-1310189	1	chm13
-1309395	1	chm13
-1309242	1	chm13
-1309047	1	chm13
-1308285	1	chm13
-1307595	1	chm13
-1307251	1	chm13
-1306996	1	chm13
-1306278	1	chm13
-1306209	1	chm13
-1306172	1	chm13
-1305046	1	chm13
-1304032	1	chm13
-1302666	1	chm13
-1302496	1	chm13
-1301330	1	chm13
-1301021	1	chm13
-1300959	1	chm13
-1300703	1	chm13
-1300639	1	chm13
-1299978	1	chm13
-1297644	1	chm13
-1297462	1	chm13
-1296712	1	chm13
-1296599	1	chm13
-1296371	1	chm13
-1295980	1	chm13
-1295829	1	chm13
-1293814	1	chm13
-1292959	1	chm13
-1292374	1	chm13
-1292338	1	chm13
-1291837	1	chm13
-1290614	1	chm13
-1290491	1	chm13
-1290043	1	chm13
-1289989	1	chm13
-1288790	1	chm13
-1288679	1	chm13
-1288594	1	chm13
-1288252	1	chm13
-1288210	1	chm13
-1286441	1	chm13
-1285998	1	chm13
-1285486	1	chm13
-1285122	1	chm13
-1284099	1	chm13
-1284042	1	chm13
-1283501	1	chm13
-1283231	1	chm13
-1282287	1	chm13
-1282201	1	chm13
-1281508	1	chm13
-1278402	1	chm13
-1277922	1	chm13
-1277715	1	chm13
-1277203	1	chm13
-1276807	1	chm13
-1276667	1	chm13
-1275721	1	chm13
-1274540	1	chm13
-1274473	1	chm13
-1273808	1	chm13
-1273759	1	chm13
-1272506	1	chm13
-1272286	1	chm13
-1272025	1	chm13
-1270694	1	chm13
-1268699	1	chm13
-1267920	1	chm13
-1267355	1	chm13
-1266848	1	chm13
-1266235	1	chm13
-1266128	1	chm13
-1265857	1	chm13
-1264814	1	chm13
-1264553	1	chm13
-1263901	1	chm13
-1263165	1	chm13
-1259695	1	chm13
-1257386	1	chm13
-1257030	1	chm13
-1256360	1	chm13
-1255632	1	chm13
-1255296	1	chm13
-1255179	1	chm13
-1254459	1	chm13
-1252269	1	chm13
-1251705	1	chm13
-1251524	1	chm13
-1251207	1	chm13
-1249859	1	chm13
-1249306	1	chm13
-1249300	1	chm13
-1248385	1	chm13
-1247550	1	chm13
-1246019	1	chm13
-1245721	1	chm13
-1244250	1	chm13
-1244132	1	chm13
-1243912	1	chm13
-1243253	1	chm13
-1240568	1	chm13
-1239886	1	chm13
-1238815	1	chm13
-1238775	1	chm13
-1238663	1	chm13
-1238349	1	chm13
-1236075	1	chm13
-1235456	1	chm13
-1235299	1	chm13
-1235114	1	chm13
-1234804	1	chm13
-1233212	1	chm13
-1232583	1	chm13
-1231930	1	chm13
-1229790	1	chm13
-1229749	1	chm13
-1228417	1	chm13
-1228048	1	chm13
-1226826	1	chm13
-1226042	1	chm13
-1224848	1	chm13
-1224455	1	chm13
-1223829	1	chm13
-1222675	1	chm13
-1221877	1	chm13
-1221506	1	chm13
-1220652	1	chm13
-1218040	1	chm13
-1217059	1	chm13
-1215668	1	chm13
-1215380	1	chm13
-1211978	1	chm13
-1211800	1	chm13
-1211747	1	chm13
-1210280	1	chm13
-1208906	1	chm13
-1208489	1	chm13
-1207176	1	chm13
-1206638	1	chm13
-1204345	1	chm13
-1202012	1	chm13
-1197355	1	chm13
-1197206	1	chm13
-1196165	1	chm13
-1196075	1	chm13
-1196026	1	chm13
-1195771	1	chm13
-1195396	1	chm13
-1193031	1	chm13
-1192715	1	chm13
-1192642	1	chm13
-1192445	1	chm13
-1192312	1	chm13
-1192115	1	chm13
-1191467	1	chm13
-1190325	1	chm13
-1189235	1	chm13
-1188491	1	chm13
-1188362	1	chm13
-1187625	1	chm13
-1187599	1	chm13
-1184916	1	chm13
-1183905	1	chm13
-1183239	1	chm13
-1183222	1	chm13
-1183144	1	chm13
-1181287	1	chm13
-1180798	1	chm13
-1180780	1	chm13
-1180532	1	chm13
-1180282	1	chm13
-1180007	1	chm13
-1179922	1	chm13
-1179471	1	chm13
-1178445	1	chm13
-1178413	2	chm13
-1177543	1	chm13
-1176117	1	chm13
-1175538	1	chm13
-1175341	1	chm13
-1175335	1	chm13
-1175202	1	chm13
-1175180	1	chm13
-1174228	1	chm13
-1174139	1	chm13
-1172423	1	chm13
-1171943	1	chm13
-1171870	1	chm13
-1171444	1	chm13
-1171406	1	chm13
-1171268	1	chm13
-1170910	1	chm13
-1170496	1	chm13
-1170067	1	chm13
-1169097	1	chm13
-1168999	1	chm13
-1168736	1	chm13
-1168474	1	chm13
-1168345	1	chm13
-1168283	1	chm13
-1168158	1	chm13
-1168044	1	chm13
-1167626	1	chm13
-1167243	1	chm13
-1166610	1	chm13
-1164908	1	chm13
-1164613	1	chm13
-1164269	1	chm13
-1164133	1	chm13
-1163207	1	chm13
-1162264	1	chm13
-1161448	1	chm13
-1161438	1	chm13
-1161128	1	chm13
-1160881	1	chm13
-1160475	1	chm13
-1157542	1	chm13
-1156714	1	chm13
-1156698	1	chm13
-1155964	1	chm13
-1155703	1	chm13
-1155267	1	chm13
-1154766	1	chm13
-1152665	1	chm13
-1152496	1	chm13
-1152225	1	chm13
-1151688	1	chm13
-1151680	1	chm13
-1151134	1	chm13
-1150606	1	chm13
-1149798	1	chm13
-1149630	1	chm13
-1148821	1	chm13
-1148569	1	chm13
-1148409	1	chm13
-1148011	1	chm13
-1147645	1	chm13
-1145906	1	chm13
-1145527	1	chm13
-1144432	1	chm13
-1144413	1	chm13
-1144299	1	chm13
-1141586	1	chm13
-1141373	1	chm13
-1140531	1	chm13
-1140050	1	chm13
-1139972	1	chm13
-1138687	1	chm13
-1138601	1	chm13
-1138515	1	chm13
-1136606	1	chm13
-1136428	1	chm13
-1135861	1	chm13
-1135634	1	chm13
-1134601	1	chm13
-1132469	1	chm13
-1132167	1	chm13
-1131014	1	chm13
-1130014	1	chm13
-1129893	1	chm13
-1129092	1	chm13
-1128661	1	chm13
-1128072	1	chm13
-1128058	1	chm13
-1128034	1	chm13
-1127597	1	chm13
-1126426	1	chm13
-1126325	1	chm13
-1126243	1	chm13
-1122662	1	chm13
-1122573	1	chm13
-1122192	1	chm13
-1122137	1	chm13
-1120739	1	chm13
-1120663	1	chm13
-1119505	1	chm13
-1119022	1	chm13
-1118683	1	chm13
-1118134	1	chm13
-1116158	1	chm13
-1111546	1	chm13
-1110773	1	chm13
-1110052	1	chm13
-1109295	1	chm13
-1109062	1	chm13
-1108951	1	chm13
-1107759	1	chm13
-1107128	1	chm13
-1105230	1	chm13
-1105014	1	chm13
-1104835	1	chm13
-1104788	1	chm13
-1102785	1	chm13
-1102617	1	chm13
-1102366	1	chm13
-1101579	1	chm13
-1101111	1	chm13
-1101045	1	chm13
-1100789	1	chm13
-1100646	1	chm13
-1100539	1	chm13
-1100412	1	chm13
-1100285	1	chm13
-1099931	1	chm13
-1099037	1	chm13
-1097692	1	chm13
-1097604	1	chm13
-1097076	1	chm13
-1096990	1	chm13
-1096817	1	chm13
-1095967	1	chm13
-1094836	1	chm13
-1094742	1	chm13
-1092445	1	chm13
-1092263	1	chm13
-1091235	1	chm13
-1090598	1	chm13
-1090565	1	chm13
-1090347	1	chm13
-1090198	1	chm13
-1089312	1	chm13
-1089187	1	chm13
-1088397	1	chm13
-1086957	1	chm13
-1086437	1	chm13
-1086196	1	chm13
-1085823	1	chm13
-1085238	1	chm13
-1084855	1	chm13
-1083675	1	chm13
-1083579	1	chm13
-1083445	1	chm13
-1083338	1	chm13
-1082201	1	chm13
-1081692	1	chm13
-1081679	1	chm13
-1081655	1	chm13
-1081621	1	chm13
-1081463	1	chm13
-1081364	1	chm13
-1081319	1	chm13
-1079947	1	chm13
-1079369	1	chm13
-1079337	1	chm13
-1079298	1	chm13
-1079097	1	chm13
-1079052	1	chm13
-1079028	1	chm13
-1078788	1	chm13
-1078617	1	chm13
-1078106	1	chm13
-1077680	1	chm13
-1076913	1	chm13
-1076374	1	chm13
-1075302	1	chm13
-1074847	1	chm13
-1074439	1	chm13
-1073394	1	chm13
-1070651	1	chm13
-1070298	1	chm13
-1069915	1	chm13
-1069692	1	chm13
-1069202	1	chm13
-1068068	1	chm13
-1066748	1	chm13
-1065322	1	chm13
-1065307	1	chm13
-1064735	1	chm13
-1064460	1	chm13
-1063758	1	chm13
-1063134	1	chm13
-1061828	1	chm13
-1061607	1	chm13
-1061499	1	chm13
-1061308	1	chm13
-1060710	1	chm13
-1060585	1	chm13
-1059525	1	chm13
-1059206	1	chm13
-1058943	1	chm13
-1058582	1	chm13
-1057887	1	chm13
-1056803	1	chm13
-1056737	1	chm13
-1056232	1	chm13
-1056231	1	chm13
-1055693	1	chm13
-1054809	1	chm13
-1054751	1	chm13
-1054671	1	chm13
-1054229	1	chm13
-1053603	1	chm13
-1051274	1	chm13
-1050836	1	chm13
-1050026	1	chm13
-1048627	1	chm13
-1048004	1	chm13
-1047614	1	chm13
-1047544	1	chm13
-1046549	1	chm13
-1046483	1	chm13
-1046037	1	chm13
-1043950	1	chm13
-1043481	1	chm13
-1043125	1	chm13
-1042771	1	chm13
-1042073	1	chm13
-1041963	1	chm13
-1039827	1	chm13
-1039808	1	chm13
-1039531	1	chm13
-1038416	1	chm13
-1037708	1	chm13
-1037350	1	chm13
-1036671	1	chm13
-1036262	1	chm13
-1035883	1	chm13
-1035628	1	chm13
-1034445	1	chm13
-1034118	1	chm13
-1034100	1	chm13
-1033467	1	chm13
-1031987	1	chm13
-1031356	1	chm13
-1030004	1	chm13
-1029939	1	chm13
-1029881	1	chm13
-1029572	1	chm13
-1029346	1	chm13
-1028067	1	chm13
-1026860	1	chm13
-1026840	1	chm13
-1026747	1	chm13
-1026240	1	chm13
-1025581	1	chm13
-1025071	1	chm13
-1024405	1	chm13
-1023954	1	chm13
-1023092	1	chm13
-1023083	1	chm13
-1022623	1	chm13
-1022293	1	chm13
-1021992	1	chm13
-1020290	1	chm13
-1020205	1	chm13
-1020005	1	chm13
-1019913	1	chm13
-1019422	1	chm13
-1019231	1	chm13
-1019079	1	chm13
-1018826	1	chm13
-1018207	1	chm13
-1018075	1	chm13
-1017915	1	chm13
-1017790	1	chm13
-1017515	1	chm13
-1017496	1	chm13
-1017395	1	chm13
-1016966	1	chm13
-1016551	1	chm13
-1016489	1	chm13
-1016324	1	chm13
-1015706	1	chm13
-1015385	1	chm13
-1013748	1	chm13
-1013317	1	chm13
-1009864	1	chm13
-1009215	1	chm13
-1009121	1	chm13
-1008706	1	chm13
-1008555	1	chm13
-1008226	1	chm13
-1008122	1	chm13
-1005691	1	chm13
-1005110	1	chm13
-1004598	1	chm13
-1004069	1	chm13
-1003531	1	chm13
-1002508	1	chm13
-1000870	1	chm13
-999831	1	chm13
-999484	1	chm13
-999238	1	chm13
-998380	1	chm13
-998283	1	chm13
-996077	1	chm13
-994970	1	chm13
-993934	1	chm13
-993908	1	chm13
-993521	1	chm13
-992982	1	chm13
-992914	1	chm13
-992881	1	chm13
-992560	1	chm13
-992373	1	chm13
-992134	1	chm13
-991817	1	chm13
-991536	1	chm13
-989080	1	chm13
-989017	1	chm13
-988522	1	chm13
-988183	1	chm13
-988043	1	chm13
-987808	1	chm13
-987784	1	chm13
-986897	1	chm13
-986645	1	chm13
-986264	1	chm13
-985424	1	chm13
-982907	1	chm13
-982792	1	chm13
-981308	1	chm13
-981134	1	chm13
-979866	1	chm13
-979520	1	chm13
-979278	1	chm13
-979113	1	chm13
-978211	1	chm13
-977858	1	chm13
-977332	1	chm13
-977280	1	chm13
-977219	1	chm13
-977045	1	chm13
-976910	1	chm13
-975826	1	chm13
-975485	1	chm13
-975277	1	chm13
-975249	1	chm13
-974677	1	chm13
-973412	1	chm13
-973393	1	chm13
-973332	1	chm13
-973214	1	chm13
-972581	1	chm13
-972276	1	chm13
-972171	1	chm13
-971290	1	chm13
-969744	1	chm13
-968006	1	chm13
-967390	1	chm13
-966494	1	chm13
-966416	1	chm13
-964516	1	chm13
-963644	1	chm13
-963518	1	chm13
-961861	1	chm13
-961505	1	chm13
-960757	1	chm13
-959899	1	chm13
-959329	1	chm13
-959268	1	chm13
-959143	1	chm13
-958528	1	chm13
-958456	1	chm13
-958253	1	chm13
-957962	1	chm13
-957858	1	chm13
-957795	1	chm13
-957025	1	chm13
-956124	1	chm13
-955884	1	chm13
-955645	1	chm13
-955453	1	chm13
-954674	1	chm13
-954238	1	chm13
-953926	1	chm13
-953180	1	chm13
-953165	1	chm13
-952561	1	chm13
-952403	1	chm13
-952219	1	chm13
-951421	1	chm13
-950390	1	chm13
-950035	1	chm13
-949947	1	chm13
-949920	1	chm13
-949727	1	chm13
-949431	1	chm13
-947732	1	chm13
-947719	1	chm13
-946866	1	chm13
-946195	1	chm13
-946148	1	chm13
-945887	1	chm13
-944413	1	chm13
-943118	1	chm13
-941856	1	chm13
-941389	1	chm13
-940392	1	chm13
-939768	1	chm13
-938906	1	chm13
-938502	1	chm13
-937950	1	chm13
-937384	1	chm13
-936922	1	chm13
-936110	1	chm13
-936108	1	chm13
-935971	1	chm13
-935954	1	chm13
-935706	1	chm13
-935322	1	chm13
-933368	1	chm13
-933296	1	chm13
-932987	1	chm13
-931898	1	chm13
-930951	1	chm13
-930863	1	chm13
-930749	1	chm13
-929453	1	chm13
-929116	1	chm13
-927777	1	chm13
-926832	1	chm13
-926241	1	chm13
-926227	1	chm13
-926119	1	chm13
-925514	1	chm13
-924921	1	chm13
-924527	1	chm13
-924042	1	chm13
-923370	1	chm13
-922948	1	chm13
-922598	1	chm13
-922419	1	chm13
-921979	1	chm13
-921432	1	chm13
-920747	1	chm13
-919338	1	chm13
-917800	1	chm13
-917045	1	chm13
-916953	1	chm13
-916643	1	chm13
-916070	1	chm13
-914599	1	chm13
-914420	1	chm13
-914116	1	chm13
-913865	1	chm13
-913722	1	chm13
-913210	1	chm13
-912082	1	chm13
-911990	1	chm13
-911653	1	chm13
-911473	1	chm13
-911319	1	chm13
-910183	1	chm13
-909772	1	chm13
-909683	1	chm13
-909591	1	chm13
-909254	1	chm13
-909228	1	chm13
-909216	1	chm13
-909193	1	chm13
-908785	1	chm13
-907394	1	chm13
-906621	1	chm13
-905648	1	chm13
-904765	1	chm13
-904764	1	chm13
-903755	1	chm13
-903661	1	chm13
-902923	1	chm13
-902864	1	chm13
-902779	1	chm13
-900850	1	chm13
-899390	1	chm13
-898898	1	chm13
-898812	1	chm13
-898789	1	chm13
-898405	1	chm13
-897940	1	chm13
-897519	1	chm13
-897452	1	chm13
-897167	1	chm13
-897119	1	chm13
-897048	1	chm13
-896920	1	chm13
-896503	1	chm13
-896343	1	chm13
-893812	1	chm13
-893003	1	chm13
-892704	1	chm13
-892425	1	chm13
-891639	1	chm13
-890036	1	chm13
-890018	1	chm13
-888983	1	chm13
-888396	1	chm13
-888134	1	chm13
-887370	1	chm13
-886303	1	chm13
-885794	1	chm13
-885707	1	chm13
-885253	1	chm13
-885209	1	chm13
-884993	1	chm13
-884825	1	chm13
-884650	1	chm13
-884006	1	chm13
-883934	1	chm13
-883817	1	chm13
-883814	1	chm13
-883719	1	chm13
-883692	1	chm13
-883451	1	chm13
-882667	1	chm13
-882426	1	chm13
-882413	1	chm13
-881910	1	chm13
-881850	1	chm13
-881788	1	chm13
-881656	1	chm13
-880369	1	chm13
-879754	1	chm13
-878825	1	chm13
-878347	1	chm13
-878345	1	chm13
-877592	1	chm13
-877551	1	chm13
-877261	1	chm13
-876743	1	chm13
-876724	1	chm13
-876117	1	chm13
-875643	1	chm13
-875590	1	chm13
-875089	1	chm13
-874858	1	chm13
-874750	1	chm13
-874420	1	chm13
-873795	1	chm13
-873331	1	chm13
-873251	1	chm13
-871903	1	chm13
-871883	1	chm13
-871771	1	chm13
-870525	1	chm13
-869818	1	chm13
-869805	1	chm13
-869576	1	chm13
-869384	1	chm13
-869075	1	chm13
-868816	1	chm13
-868158	1	chm13
-866743	1	chm13
-866562	1	chm13
-866305	1	chm13
-865730	1	chm13
-865535	1	chm13
-865308	1	chm13
-863817	1	chm13
-863772	1	chm13
-863455	1	chm13
-863156	1	chm13
-863043	1	chm13
-862206	1	chm13
-862123	1	chm13
-861755	1	chm13
-861022	1	chm13
-860969	1	chm13
-860357	1	chm13
-859936	1	chm13
-859712	1	chm13
-859542	1	chm13
-859104	1	chm13
-858911	1	chm13
-858497	1	chm13
-858369	1	chm13
-857450	1	chm13
-856631	1	chm13
-856154	1	chm13
-855728	1	chm13
-854993	1	chm13
-854989	1	chm13
-854861	1	chm13
-854717	1	chm13
-854685	1	chm13
-854456	1	chm13
-854187	1	chm13
-853511	1	chm13
-853096	1	chm13
-852777	1	chm13
-852058	1	chm13
-851652	1	chm13
-851271	1	chm13
-850835	1	chm13
-849840	1	chm13
-849777	1	chm13
-849405	1	chm13
-849007	1	chm13
-848157	1	chm13
-847988	1	chm13
-847769	1	chm13
-847485	1	chm13
-846749	1	chm13
-845547	1	chm13
-845412	1	chm13
-845396	1	chm13
-843965	1	chm13
-843523	1	chm13
-842792	1	chm13
-842619	1	chm13
-842578	1	chm13
-841700	1	chm13
-841547	1	chm13
-841460	1	chm13
-841248	1	chm13
-840547	1	chm13
-840472	1	chm13
-840438	1	chm13
-840285	1	chm13
-838182	1	chm13
-837984	1	chm13
-837783	1	chm13
-837280	1	chm13
-837270	1	chm13
-835749	1	chm13
-834782	1	chm13
-834761	1	chm13
-834288	1	chm13
-833116	1	chm13
-832787	1	chm13
-832192	1	chm13
-832131	1	chm13
-831961	1	chm13
-831804	1	chm13
-831472	1	chm13
-830885	1	chm13
-830798	1	chm13
-830598	1	chm13
-830227	1	chm13
-829747	1	chm13
-828933	1	chm13
-828253	1	chm13
-828215	1	chm13
-828171	1	chm13
-827242	1	chm13
-826992	1	chm13
-826964	1	chm13
-826475	1	chm13
-826316	1	chm13
-825464	1	chm13
-825070	1	chm13
-824895	1	chm13
-824805	1	chm13
-824391	1	chm13
-824362	1	chm13
-824306	1	chm13
-823907	1	chm13
-823657	1	chm13
-823332	1	chm13
-823288	1	chm13
-822625	1	chm13
-822501	1	chm13
-822387	1	chm13
-822244	1	chm13
-822146	1	chm13
-821956	1	chm13
-820552	1	chm13
-819921	1	chm13
-819842	1	chm13
-818557	1	chm13
-818433	1	chm13
-818374	1	chm13
-818332	1	chm13
-818264	1	chm13
-818210	1	chm13
-817873	1	chm13
-817299	1	chm13
-816492	1	chm13
-815726	1	chm13
-815590	1	chm13
-815385	1	chm13
-815227	1	chm13
-814831	1	chm13
-814202	1	chm13
-813867	1	chm13
-812216	1	chm13
-811833	1	chm13
-810640	1	chm13
-809975	1	chm13
-809507	1	chm13
-808920	1	chm13
-808812	1	chm13
-808544	1	chm13
-808029	1	chm13
-807788	1	chm13
-807680	1	chm13
-807161	1	chm13
-806909	1	chm13
-806893	1	chm13
-806616	1	chm13
-805608	1	chm13
-804687	1	chm13
-804554	1	chm13
-804527	1	chm13
-804290	1	chm13
-803804	1	chm13
-803436	1	chm13
-803196	1	chm13
-801832	1	chm13
-801438	1	chm13
-801157	1	chm13
-800959	1	chm13
-800746	1	chm13
-800731	1	chm13
-800239	1	chm13
-799811	1	chm13
-799747	1	chm13
-799645	1	chm13
-799314	1	chm13
-799279	1	chm13
-799275	1	chm13
-798781	1	chm13
-798593	1	chm13
-798381	1	chm13
-798179	1	chm13
-798165	1	chm13
-798124	1	chm13
-797554	1	chm13
-797534	1	chm13
-797516	1	chm13
-797430	1	chm13
-797224	1	chm13
-796998	1	chm13
-796639	1	chm13
-796547	1	chm13
-796178	1	chm13
-795977	1	chm13
-795863	1	chm13
-795610	1	chm13
-795347	1	chm13
-794859	1	chm13
-794137	1	chm13
-793001	1	chm13
-792830	1	chm13
-792758	1	chm13
-792139	1	chm13
-792124	1	chm13
-791742	1	chm13
-791366	1	chm13
-791294	1	chm13
-790148	1	chm13
-789924	1	chm13
-789585	1	chm13
-787967	1	chm13
-787854	1	chm13
-786431	1	chm13
-786027	1	chm13
-784526	1	chm13
-783671	1	chm13
-783624	1	chm13
-783600	1	chm13
-782863	1	chm13
-782661	1	chm13
-782579	1	chm13
-782379	1	chm13
-782360	1	chm13
-782258	1	chm13
-782241	1	chm13
-782133	1	chm13
-781808	1	chm13
-781362	1	chm13
-781020	1	chm13
-781002	1	chm13
-780825	1	chm13
-780753	1	chm13
-780366	1	chm13
-780320	1	chm13
-779916	1	chm13
-779264	1	chm13
-779220	1	chm13
-778451	1	chm13
-776745	1	chm13
-776673	1	chm13
-776354	1	chm13
-776152	1	chm13
-775640	1	chm13
-775456	1	chm13
-774305	1	chm13
-774160	1	chm13
-774143	1	chm13
-774097	1	chm13
-772574	1	chm13
-772394	1	chm13
-772037	1	chm13
-771956	1	chm13
-771795	1	chm13
-771278	1	chm13
-770501	1	chm13
-770181	1	chm13
-769579	1	chm13
-769319	1	chm13
-769237	1	chm13
-769020	1	chm13
-768812	1	chm13
-768470	1	chm13
-767903	1	chm13
-767816	1	chm13
-767789	1	chm13
-767480	1	chm13
-767419	1	chm13
-767130	1	chm13
-767008	1	chm13
-766557	1	chm13
-764648	1	chm13
-764545	1	chm13
-764392	1	chm13
-763463	1	chm13
-763181	1	chm13
-762661	1	chm13
-762557	1	chm13
-761838	1	chm13
-761754	1	chm13
-761656	1	chm13
-761544	1	chm13
-761450	1	chm13
-760927	1	chm13
-760856	1	chm13
-760780	1	chm13
-760761	1	chm13
-760462	1	chm13
-759972	1	chm13
-759406	1	chm13
-759191	1	chm13
-758997	1	chm13
-758750	1	chm13
-758703	1	chm13
-757809	1	chm13
-757647	1	chm13
-757394	1	chm13
-755982	1	chm13
-755815	1	chm13
-755361	1	chm13
-754638	1	chm13
-754482	1	chm13
-753921	1	chm13
-753859	1	chm13
-752279	1	chm13
-752151	1	chm13
-751753	1	chm13
-750976	1	chm13
-750707	1	chm13
-749993	1	chm13
-749322	1	chm13
-749306	1	chm13
-749072	1	chm13
-748738	1	chm13
-748140	1	chm13
-748084	1	chm13
-747932	1	chm13
-747884	1	chm13
-747674	1	chm13
-747551	1	chm13
-747350	1	chm13
-746770	1	chm13
-746667	1	chm13
-746432	1	chm13
-746189	1	chm13
-745120	1	chm13
-744620	1	chm13
-744141	1	chm13
-743455	1	chm13
-743404	1	chm13
-743366	1	chm13
-742660	1	chm13
-742228	1	chm13
-741824	1	chm13
-741814	1	chm13
-741288	1	chm13
-740953	1	chm13
-740605	1	chm13
-740435	1	chm13
-740132	1	chm13
-740108	1	chm13
-740018	1	chm13
-739146	1	chm13
-738649	1	chm13
-738441	1	chm13
-738211	1	chm13
-738017	1	chm13
-737799	1	chm13
-737783	1	chm13
-737693	1	chm13
-737194	1	chm13
