score_per_base	frequency	target
-1.45457	1	chm13
-1.45454	1	chm13
-1.45441	1	chm13
-1.45430	1	chm13
-1.45425	1	chm13
-1.45423	1	chm13
-1.45401	1	chm13
-1.45381	1	chm13
-1.45378	1	chm13
-1.45377	1	chm13
-1.45351	1	chm13
-1.45328	1	chm13
-1.45327	1	chm13
-1.45322	1	chm13
-1.45320	1	chm13
-1.45309	1	chm13
-1.45307	1	chm13
-1.45289	1	chm13
-1.45271	1	chm13
-1.45269	1	chm13
-1.45256	1	chm13
-1.45252	1	chm13
-1.45237	1	chm13
-1.45219	1	chm13
-1.45196	1	chm13
-1.45182	1	chm13
-1.45173	1	chm13
-1.45148	1	chm13
-1.45130	1	chm13
-1.45123	1	chm13
-1.45119	1	chm13
-1.45105	1	chm13
-1.45101	1	chm13
-1.45099	1	chm13
-1.45090	1	chm13
-1.45085	1	chm13
-1.45068	1	chm13
-1.45064	1	chm13
-1.45059	1	chm13
-1.45057	1	chm13
-1.45027	1	chm13
-1.45012	1	chm13
-1.44960	1	chm13
-1.44944	1	chm13
-1.44940	1	chm13
-1.44925	2	chm13
-1.44893	1	chm13
-1.44876	1	chm13
-1.44838	1	chm13
-1.44833	1	chm13
-1.44825	1	chm13
-1.44812	1	chm13
-1.44807	1	chm13
-1.44799	1	chm13
-1.44788	1	chm13
-1.44778	1	chm13
-1.44774	1	chm13
-1.44769	1	chm13
-1.44759	1	chm13
-1.44756	1	chm13
-1.44739	1	chm13
-1.44734	1	chm13
-1.44726	2	chm13
-1.44720	1	chm13
-1.44688	1	chm13
-1.44673	1	chm13
-1.44664	2	chm13
-1.44633	1	chm13
-1.44630	1	chm13
-1.44623	1	chm13
-1.44617	1	chm13
-1.44607	1	chm13
-1.44606	1	chm13
-1.44598	1	chm13
-1.44585	1	chm13
-1.44576	1	chm13
-1.44574	1	chm13
-1.44521	1	chm13
-1.44511	1	chm13
-1.44498	1	chm13
-1.44483	1	chm13
-1.44461	1	chm13
-1.44451	1	chm13
-1.44440	1	chm13
-1.44408	1	chm13
-1.44406	1	chm13
-1.44403	1	chm13
-1.44391	1	chm13
-1.44388	1	chm13
-1.44376	1	chm13
-1.44362	1	chm13
-1.44361	1	chm13
-1.44358	1	chm13
-1.44357	1	chm13
-1.44355	1	chm13
-1.44315	1	chm13
-1.44310	2	chm13
-1.44308	1	chm13
-1.44292	1	chm13
-1.44278	1	chm13
-1.44270	1	chm13
-1.44267	2	chm13
-1.44264	1	chm13
-1.44238	1	chm13
-1.44160	1	chm13
-1.44151	1	chm13
-1.44150	1	chm13
-1.44131	1	chm13
-1.44128	1	chm13
-1.44122	1	chm13
-1.44118	1	chm13
-1.44113	1	chm13
-1.44102	1	chm13
-1.44094	1	chm13
-1.44077	1	chm13
-1.44067	1	chm13
-1.44064	1	chm13
-1.44063	1	chm13
-1.44059	1	chm13
-1.44036	1	chm13
-1.44034	1	chm13
-1.44028	1	chm13
-1.44020	1	chm13
-1.44016	1	chm13
-1.43988	1	chm13
-1.43969	2	chm13
-1.43953	1	chm13
-1.43920	1	chm13
-1.43892	1	chm13
-1.43888	1	chm13
-1.43860	1	chm13
-1.43837	1	chm13
-1.43836	1	chm13
-1.43831	1	chm13
-1.43813	1	chm13
-1.43805	1	chm13
-1.43785	1	chm13
-1.43771	1	chm13
-1.43761	1	chm13
-1.43753	1	chm13
-1.43748	1	chm13
-1.43743	1	chm13
-1.43741	2	chm13
-1.43738	1	chm13
-1.43729	1	chm13
-1.43722	1	chm13
-1.43705	1	chm13
-1.43689	1	chm13
-1.43683	1	chm13
-1.43681	1	chm13
-1.43666	2	chm13
-1.43662	1	chm13
-1.43658	1	chm13
-1.43640	1	chm13
-1.43632	1	chm13
-1.43621	1	chm13
-1.43554	1	chm13
-1.43546	1	chm13
-1.43539	2	chm13
-1.43534	1	chm13
-1.43532	1	chm13
-1.43509	1	chm13
-1.43481	2	chm13
-1.43480	1	chm13
-1.43471	1	chm13
-1.43446	1	chm13
-1.43421	1	chm13
-1.43418	1	chm13
-1.43407	1	chm13
-1.43393	1	chm13
-1.43384	1	chm13
-1.43372	1	chm13
-1.43367	1	chm13
-1.43358	1	chm13
-1.43357	1	chm13
-1.43342	1	chm13
-1.43334	1	chm13
-1.43332	1	chm13
-1.43325	1	chm13
-1.43318	1	chm13
-1.43310	1	chm13
-1.43301	1	chm13
-1.43300	1	chm13
-1.43286	1	chm13
-1.43269	1	chm13
-1.43261	1	chm13
-1.43250	1	chm13
-1.43241	1	chm13
-1.43240	1	chm13
-1.43231	1	chm13
-1.43230	1	chm13
-1.43220	1	chm13
-1.43216	1	chm13
-1.43209	2	chm13
-1.43192	1	chm13
-1.43188	1	chm13
-1.43187	1	chm13
-1.43172	1	chm13
-1.43166	1	chm13
-1.43158	1	chm13
-1.43145	1	chm13
-1.43142	1	chm13
-1.43138	1	chm13
-1.43128	1	chm13
-1.43092	1	chm13
-1.43060	1	chm13
-1.43057	1	chm13
-1.43035	1	chm13
-1.43024	1	chm13
-1.43018	1	chm13
-1.43016	1	chm13
-1.43010	1	chm13
-1.43008	1	chm13
-1.42965	1	chm13
-1.42951	2	chm13
-1.42939	1	chm13
-1.42922	1	chm13
-1.42915	1	chm13
-1.42901	1	chm13
-1.42890	1	chm13
-1.42865	1	chm13
-1.42853	1	chm13
-1.42849	1	chm13
-1.42829	1	chm13
-1.42809	1	chm13
-1.42785	1	chm13
-1.42759	1	chm13
-1.42755	2	chm13
-1.42741	1	chm13
-1.42728	1	chm13
-1.42714	1	chm13
-1.42682	1	chm13
-1.42679	2	chm13
-1.42674	1	chm13
-1.42668	1	chm13
-1.42650	1	chm13
-1.42642	1	chm13
-1.42637	1	chm13
-1.42636	1	chm13
-1.42634	1	chm13
-1.42612	1	chm13
-1.42604	1	chm13
-1.42588	1	chm13
-1.42583	1	chm13
-1.42557	1	chm13
-1.42539	1	chm13
-1.42534	1	chm13
-1.42502	1	chm13
-1.42478	1	chm13
-1.42474	1	chm13
-1.42468	1	chm13
-1.42457	1	chm13
-1.42450	1	chm13
-1.42429	1	chm13
-1.42415	1	chm13
-1.42410	1	chm13
-1.42409	1	chm13
-1.42401	1	chm13
-1.42400	1	chm13
-1.42395	1	chm13
-1.42388	2	chm13
-1.42372	1	chm13
-1.42322	1	chm13
-1.42320	1	chm13
-1.42317	1	chm13
-1.42313	1	chm13
-1.42301	1	chm13
-1.42297	1	chm13
-1.42283	1	chm13
-1.42275	1	chm13
-1.42266	1	chm13
-1.42259	1	chm13
-1.42243	1	chm13
-1.42232	1	chm13
-1.42188	1	chm13
-1.42184	1	chm13
-1.42182	1	chm13
-1.42173	1	chm13
-1.42172	1	chm13
-1.42159	1	chm13
-1.42154	1	chm13
-1.42105	1	chm13
-1.42100	1	chm13
-1.42095	1	chm13
-1.42090	2	chm13
-1.42083	1	chm13
-1.42074	1	chm13
-1.42042	1	chm13
-1.42030	1	chm13
-1.42027	1	chm13
-1.41985	1	chm13
-1.41959	1	chm13
-1.41955	1	chm13
-1.41916	1	chm13
-1.41914	1	chm13
-1.41907	1	chm13
-1.41903	2	chm13
-1.41890	1	chm13
-1.41878	1	chm13
-1.41867	1	chm13
-1.41861	1	chm13
-1.41849	1	chm13
-1.41805	2	chm13
-1.41799	1	chm13
-1.41790	1	chm13
-1.41773	1	chm13
-1.41762	1	chm13
-1.41759	1	chm13
-1.41756	1	chm13
-1.41755	1	chm13
-1.41726	1	chm13
-1.41707	1	chm13
-1.41700	1	chm13
-1.41694	1	chm13
-1.41678	1	chm13
-1.41667	1	chm13
-1.41649	1	chm13
-1.41643	1	chm13
-1.41636	1	chm13
-1.41629	1	chm13
-1.41619	1	chm13
-1.41617	1	chm13
-1.41608	1	chm13
-1.41592	1	chm13
-1.41583	1	chm13
-1.41578	1	chm13
-1.41576	1	chm13
-1.41562	1	chm13
-1.41560	1	chm13
-1.41557	1	chm13
-1.41555	1	chm13
-1.41552	1	chm13
-1.41546	1	chm13
-1.41526	1	chm13
-1.41523	1	chm13
-1.41505	1	chm13
-1.41490	1	chm13
-1.41483	1	chm13
-1.41478	1	chm13
-1.41476	1	chm13
-1.41459	1	chm13
-1.41431	1	chm13
-1.41422	1	chm13
-1.41421	1	chm13
-1.41412	1	chm13
-1.41391	1	chm13
-1.41384	1	chm13
-1.41375	1	chm13
-1.41364	1	chm13
-1.41339	1	chm13
-1.41334	1	chm13
-1.41333	1	chm13
-1.41327	1	chm13
-1.41323	1	chm13
-1.41316	1	chm13
-1.41314	1	chm13
-1.41309	1	chm13
-1.41291	1	chm13
-1.41266	1	chm13
-1.41262	1	chm13
-1.41219	1	chm13
-1.41154	1	chm13
-1.41136	1	chm13
-1.41128	1	chm13
-1.41116	1	chm13
-1.41103	1	chm13
-1.41098	1	chm13
-1.41071	1	chm13
-1.41048	1	chm13
-1.41045	1	chm13
-1.41042	1	chm13
-1.41037	1	chm13
-1.40996	1	chm13
-1.40993	1	chm13
-1.40985	1	chm13
-1.40977	1	chm13
-1.40957	2	chm13
-1.40947	1	chm13
-1.40937	1	chm13
-1.40936	1	chm13
-1.40923	1	chm13
-1.40917	1	chm13
-1.40914	1	chm13
-1.40873	1	chm13
-1.40868	1	chm13
-1.40846	1	chm13
-1.40839	1	chm13
-1.40825	1	chm13
-1.40812	1	chm13
-1.40802	1	chm13
-1.40793	1	chm13
-1.40776	1	chm13
-1.40774	1	chm13
-1.40765	1	chm13
-1.40715	1	chm13
-1.40713	1	chm13
-1.40709	1	chm13
-1.40705	1	chm13
-1.40692	1	chm13
-1.40676	1	chm13
-1.40632	1	chm13
-1.40626	1	chm13
-1.40620	1	chm13
-1.40614	1	chm13
-1.40609	1	chm13
-1.40605	1	chm13
-1.40603	1	chm13
-1.40601	1	chm13
-1.40585	1	chm13
-1.40574	1	chm13
-1.40570	1	chm13
-1.40569	1	chm13
-1.40551	1	chm13
-1.40543	1	chm13
-1.40512	1	chm13
-1.40511	2	chm13
-1.40492	1	chm13
-1.40467	1	chm13
-1.40466	1	chm13
-1.40456	2	chm13
-1.40440	2	chm13
-1.40431	1	chm13
-1.40425	1	chm13
-1.40420	1	chm13
-1.40395	1	chm13
-1.40368	1	chm13
-1.40367	1	chm13
-1.40363	1	chm13
-1.40361	1	chm13
-1.40349	1	chm13
-1.40340	1	chm13
-1.40317	2	chm13
-1.40309	2	chm13
-1.40307	1	chm13
-1.40302	1	chm13
-1.40301	1	chm13
-1.40266	1	chm13
-1.40265	1	chm13
-1.40264	1	chm13
-1.40263	1	chm13
-1.40257	1	chm13
-1.40254	1	chm13
-1.40245	1	chm13
-1.40235	1	chm13
-1.40232	1	chm13
-1.40222	1	chm13
-1.40218	1	chm13
-1.40214	1	chm13
-1.40210	1	chm13
-1.40197	1	chm13
-1.40176	1	chm13
-1.40171	1	chm13
-1.40153	1	chm13
-1.40146	1	chm13
-1.40142	1	chm13
-1.40138	1	chm13
-1.40135	1	chm13
-1.40131	1	chm13
-1.40123	1	chm13
-1.40115	1	chm13
-1.40114	1	chm13
-1.40105	1	chm13
-1.40103	1	chm13
-1.40093	1	chm13
-1.40092	1	chm13
-1.40086	1	chm13
-1.40080	1	chm13
-1.40073	1	chm13
-1.40068	1	chm13
-1.40051	1	chm13
-1.40048	1	chm13
-1.40022	1	chm13
-1.40013	1	chm13
-1.40009	1	chm13
-1.40006	1	chm13
-1.40002	1	chm13
-1.40001	1	chm13
-1.40000	1	chm13
-1.39995	1	chm13
-1.39988	2	chm13
-1.39953	1	chm13
-1.39950	1	chm13
-1.39943	1	chm13
-1.39941	1	chm13
-1.39937	1	chm13
-1.39934	1	chm13
-1.39923	1	chm13
-1.39915	1	chm13
-1.39910	1	chm13
-1.39855	1	chm13
-1.39846	1	chm13
-1.39844	1	chm13
-1.39836	1	chm13
-1.39835	1	chm13
-1.39823	1	chm13
-1.39790	1	chm13
-1.39768	1	chm13
-1.39767	1	chm13
-1.39710	1	chm13
-1.39709	1	chm13
-1.39679	1	chm13
-1.39674	1	chm13
-1.39657	1	chm13
-1.39647	1	chm13
-1.39629	1	chm13
-1.39628	1	chm13
-1.39623	1	chm13
-1.39622	1	chm13
-1.39613	1	chm13
-1.39578	1	chm13
-1.39562	1	chm13
-1.39560	1	chm13
-1.39558	1	chm13
-1.39550	1	chm13
-1.39524	1	chm13
-1.39521	1	chm13
-1.39501	2	chm13
-1.39487	1	chm13
-1.39476	1	chm13
-1.39475	1	chm13
-1.39459	1	chm13
-1.39447	1	chm13
-1.39392	1	chm13
-1.39383	1	chm13
-1.39376	1	chm13
-1.39373	1	chm13
-1.39356	1	chm13
-1.39345	1	chm13
-1.39310	1	chm13
-1.39305	1	chm13
-1.39304	1	chm13
-1.39299	1	chm13
-1.39283	1	chm13
-1.39278	1	chm13
-1.39264	1	chm13
-1.39257	1	chm13
-1.39248	1	chm13
-1.39231	1	chm13
-1.39209	1	chm13
-1.39177	1	chm13
-1.39171	1	chm13
-1.39167	1	chm13
-1.39152	1	chm13
-1.39143	2	chm13
-1.39133	1	chm13
-1.39112	1	chm13
-1.39100	1	chm13
-1.39092	1	chm13
-1.39078	1	chm13
-1.39074	1	chm13
-1.39012	1	chm13
-1.39010	1	chm13
-1.39009	1	chm13
-1.39006	1	chm13
-1.38990	2	chm13
-1.38978	1	chm13
-1.38970	1	chm13
-1.38968	1	chm13
-1.38967	1	chm13
-1.38928	1	chm13
-1.38917	1	chm13
-1.38905	1	chm13
-1.38890	1	chm13
-1.38877	1	chm13
-1.38866	1	chm13
-1.38852	1	chm13
-1.38813	1	chm13
-1.38812	1	chm13
-1.38800	2	chm13
-1.38793	1	chm13
-1.38781	1	chm13
-1.38777	1	chm13
-1.38751	1	chm13
-1.38733	1	chm13
-1.38724	1	chm13
-1.38685	1	chm13
-1.38662	1	chm13
-1.38655	1	chm13
-1.38631	1	chm13
-1.38621	1	chm13
-1.38606	1	chm13
-1.38569	1	chm13
-1.38564	1	chm13
-1.38557	1	chm13
-1.38543	1	chm13
-1.38538	1	chm13
-1.38537	1	chm13
-1.38535	1	chm13
-1.38522	1	chm13
-1.38501	1	chm13
-1.38477	1	chm13
-1.38464	2	chm13
-1.38456	1	chm13
-1.38433	1	chm13
-1.38431	1	chm13
-1.38406	1	chm13
-1.38401	1	chm13
-1.38387	1	chm13
-1.38382	1	chm13
-1.38368	1	chm13
-1.38352	1	chm13
-1.38347	1	chm13
-1.38343	1	chm13
-1.38328	1	chm13
-1.38322	1	chm13
-1.38319	1	chm13
-1.38289	1	chm13
-1.38277	1	chm13
-1.38273	2	chm13
-1.38262	1	chm13
-1.38261	1	chm13
-1.38250	1	chm13
-1.38247	1	chm13
-1.38237	1	chm13
-1.38224	1	chm13
-1.38216	1	chm13
-1.38214	2	chm13
-1.38186	1	chm13
-1.38183	1	chm13
-1.38180	1	chm13
-1.38172	1	chm13
-1.38165	1	chm13
-1.38157	2	chm13
-1.38151	1	chm13
-1.38150	1	chm13
-1.38144	1	chm13
-1.38132	2	chm13
-1.38122	1	chm13
-1.38113	1	chm13
-1.38106	1	chm13
-1.38089	1	chm13
-1.38084	1	chm13
-1.38074	1	chm13
-1.38051	1	chm13
-1.38011	1	chm13
-1.38003	1	chm13
-1.37999	1	chm13
-1.37983	1	chm13
-1.37963	1	chm13
-1.37959	1	chm13
-1.37956	1	chm13
-1.37940	1	chm13
-1.37933	1	chm13
-1.37927	1	chm13
-1.37909	1	chm13
-1.37908	1	chm13
-1.37899	1	chm13
-1.37888	1	chm13
-1.37879	1	chm13
-1.37859	1	chm13
-1.37844	1	chm13
-1.37801	1	chm13
-1.37781	1	chm13
-1.37777	1	chm13
-1.37770	1	chm13
-1.37766	1	chm13
-1.37763	1	chm13
-1.37731	1	chm13
-1.37727	1	chm13
-1.37712	1	chm13
-1.37710	1	chm13
-1.37703	1	chm13
-1.37672	1	chm13
-1.37664	1	chm13
-1.37657	1	chm13
-1.37627	1	chm13
-1.37617	1	chm13
-1.37605	1	chm13
-1.37581	1	chm13
-1.37565	1	chm13
-1.37556	1	chm13
-1.37551	1	chm13
-1.37537	1	chm13
-1.37530	1	chm13
-1.37524	1	chm13
-1.37523	1	chm13
-1.37517	1	chm13
-1.37504	1	chm13
-1.37502	1	chm13
-1.37494	1	chm13
-1.37490	1	chm13
-1.37485	1	chm13
-1.37468	1	chm13
-1.37467	1	chm13
-1.37459	1	chm13
-1.37431	1	chm13
-1.37430	1	chm13
-1.37412	1	chm13
-1.37405	1	chm13
-1.37372	1	chm13
-1.37363	1	chm13
-1.37362	1	chm13
-1.37352	1	chm13
-1.37341	1	chm13
-1.37335	1	chm13
-1.37326	1	chm13
-1.37308	1	chm13
-1.37307	1	chm13
-1.37296	1	chm13
-1.37280	1	chm13
-1.37258	1	chm13
-1.37243	1	chm13
-1.37241	1	chm13
-1.37238	1	chm13
-1.37231	2	chm13
-1.37195	1	chm13
-1.37178	1	chm13
-1.37176	1	chm13
-1.37174	1	chm13
-1.37173	1	chm13
-1.37160	1	chm13
-1.37157	1	chm13
-1.37143	1	chm13
-1.37135	1	chm13
-1.37132	1	chm13
-1.37131	1	chm13
-1.37127	1	chm13
-1.37111	1	chm13
-1.37076	1	chm13
-1.37071	1	chm13
-1.37062	1	chm13
-1.37057	1	chm13
-1.37054	1	chm13
-1.37052	1	chm13
-1.37031	1	chm13
-1.37016	1	chm13
-1.36993	1	chm13
-1.36991	1	chm13
-1.36981	1	chm13
-1.36975	1	chm13
-1.36974	1	chm13
-1.36966	1	chm13
-1.36954	1	chm13
-1.36951	1	chm13
-1.36948	1	chm13
-1.36928	1	chm13
-1.36910	1	chm13
-1.36887	2	chm13
-1.36864	1	chm13
-1.36863	1	chm13
-1.36855	1	chm13
-1.36853	1	chm13
-1.36849	1	chm13
-1.36828	1	chm13
-1.36812	1	chm13
-1.36780	1	chm13
-1.36779	1	chm13
-1.36771	1	chm13
-1.36767	1	chm13
-1.36764	1	chm13
-1.36733	1	chm13
-1.36723	1	chm13
-1.36722	1	chm13
-1.36714	1	chm13
-1.36712	1	chm13
-1.36707	1	chm13
-1.36698	1	chm13
-1.36694	1	chm13
-1.36691	1	chm13
-1.36681	1	chm13
-1.36668	1	chm13
-1.36658	1	chm13
-1.36647	1	chm13
-1.36644	1	chm13
-1.36639	1	chm13
-1.36634	1	chm13
-1.36628	1	chm13
-1.36609	1	chm13
-1.36590	1	chm13
-1.36587	1	chm13
-1.36581	1	chm13
-1.36554	1	chm13
-1.36549	1	chm13
-1.36540	1	chm13
-1.36538	1	chm13
-1.36532	1	chm13
-1.36531	1	chm13
-1.36520	1	chm13
-1.36519	1	chm13
-1.36506	1	chm13
-1.36497	1	chm13
-1.36493	1	chm13
-1.36490	1	chm13
-1.36463	1	chm13
-1.36458	1	chm13
-1.36450	1	chm13
-1.36449	1	chm13
-1.36443	1	chm13
-1.36437	1	chm13
-1.36420	1	chm13
-1.36396	1	chm13
-1.36386	1	chm13
-1.36385	1	chm13
-1.36382	1	chm13
-1.36366	1	chm13
-1.36293	2	chm13
-1.36286	1	chm13
-1.36283	1	chm13
-1.36273	1	chm13
-1.36253	1	chm13
-1.36252	1	chm13
-1.36247	1	chm13
-1.36230	1	chm13
-1.36212	1	chm13
-1.36193	1	chm13
-1.36189	1	chm13
-1.36180	1	chm13
-1.36178	1	chm13
-1.36177	1	chm13
-1.36173	1	chm13
-1.36163	1	chm13
-1.36150	1	chm13
-1.36136	2	chm13
-1.36128	1	chm13
-1.36116	1	chm13
-1.36113	1	chm13
-1.36102	1	chm13
-1.36067	1	chm13
-1.36054	1	chm13
-1.36053	1	chm13
-1.36044	1	chm13
-1.36035	1	chm13
-1.36031	1	chm13
-1.36005	1	chm13
-1.35985	1	chm13
-1.35979	1	chm13
-1.35976	1	chm13
-1.35970	1	chm13
-1.35963	4	chm13
-1.35954	1	chm13
-1.35911	1	chm13
-1.35902	1	chm13
-1.35869	1	chm13
-1.35855	1	chm13
-1.35819	1	chm13
-1.35814	1	chm13
-1.35806	1	chm13
-1.35778	1	chm13
-1.35771	1	chm13
-1.35768	2	chm13
-1.35758	1	chm13
-1.35739	1	chm13
-1.35737	1	chm13
-1.35734	1	chm13
-1.35721	1	chm13
-1.35718	1	chm13
-1.35714	1	chm13
-1.35703	1	chm13
-1.35690	1	chm13
-1.35671	1	chm13
-1.35669	1	chm13
-1.35667	1	chm13
-1.35655	1	chm13
-1.35640	1	chm13
-1.35639	1	chm13
-1.35637	1	chm13
-1.35635	1	chm13
-1.35634	1	chm13
-1.35628	1	chm13
-1.35623	1	chm13
-1.35621	1	chm13
-1.35617	1	chm13
-1.35606	1	chm13
-1.35598	1	chm13
-1.35596	1	chm13
-1.35590	1	chm13
-1.35589	1	chm13
-1.35575	1	chm13
-1.35569	1	chm13
-1.35560	1	chm13
-1.35559	1	chm13
-1.35547	1	chm13
-1.35541	1	chm13
-1.35506	1	chm13
-1.35505	1	chm13
-1.35490	1	chm13
-1.35463	1	chm13
-1.35428	1	chm13
-1.35400	1	chm13
-1.35387	1	chm13
-1.35376	1	chm13
-1.35364	1	chm13
-1.35354	1	chm13
-1.35331	1	chm13
-1.35326	1	chm13
-1.35311	1	chm13
-1.35310	1	chm13
-1.35303	2	chm13
-1.35299	1	chm13
-1.35293	1	chm13
-1.35292	1	chm13
-1.35291	1	chm13
-1.35287	1	chm13
-1.35286	1	chm13
-1.35283	1	chm13
-1.35262	1	chm13
-1.35225	1	chm13
-1.35217	1	chm13
-1.35206	1	chm13
-1.35199	1	chm13
-1.35192	1	chm13
-1.35171	1	chm13
-1.35165	1	chm13
-1.35163	1	chm13
-1.35138	1	chm13
-1.35130	1	chm13
-1.35117	1	chm13
-1.35068	1	chm13
-1.35065	1	chm13
-1.35054	1	chm13
-1.35039	1	chm13
-1.35027	2	chm13
-1.35001	1	chm13
-1.35000	1	chm13
-1.34982	1	chm13
-1.34970	1	chm13
-1.34963	1	chm13
-1.34951	1	chm13
-1.34949	1	chm13
-1.34930	2	chm13
-1.34924	1	chm13
-1.34918	1	chm13
-1.34911	1	chm13
-1.34908	1	chm13
-1.34898	2	chm13
-1.34894	1	chm13
-1.34887	1	chm13
-1.34858	1	chm13
-1.34845	1	chm13
-1.34819	2	chm13
-1.34803	1	chm13
-1.34794	1	chm13
-1.34790	1	chm13
-1.34787	2	chm13
-1.34775	1	chm13
-1.34751	1	chm13
-1.34737	1	chm13
-1.34734	1	chm13
-1.34703	1	chm13
-1.34701	1	chm13
-1.34699	1	chm13
-1.34689	1	chm13
-1.34670	1	chm13
-1.34645	1	chm13
-1.34638	1	chm13
-1.34635	1	chm13
-1.34626	1	chm13
-1.34609	1	chm13
-1.34606	1	chm13
-1.34603	1	chm13
-1.34592	1	chm13
-1.34585	1	chm13
-1.34574	1	chm13
-1.34519	1	chm13
-1.34472	1	chm13
-1.34464	1	chm13
-1.34458	1	chm13
-1.34451	1	chm13
-1.34448	1	chm13
-1.34435	1	chm13
-1.34418	1	chm13
-1.34390	1	chm13
-1.34368	1	chm13
-1.34361	2	chm13
-1.34333	1	chm13
-1.34322	1	chm13
-1.34314	1	chm13
-1.34287	1	chm13
-1.34281	1	chm13
-1.34263	1	chm13
-1.34248	1	chm13
-1.34233	1	chm13
-1.34216	1	chm13
-1.34208	1	chm13
-1.34170	1	chm13
-1.34165	1	chm13
-1.34139	1	chm13
-1.34115	1	chm13
-1.34114	1	chm13
-1.34096	1	chm13
-1.34094	1	chm13
-1.34080	1	chm13
-1.34076	1	chm13
-1.34072	1	chm13
-1.34012	1	chm13
-1.34009	1	chm13
-1.33960	1	chm13
-1.33956	1	chm13
-1.33950	1	chm13
-1.33936	1	chm13
-1.33935	1	chm13
-1.33934	1	chm13
-1.33932	1	chm13
-1.33910	1	chm13
-1.33905	1	chm13
-1.33897	1	chm13
-1.33883	1	chm13
-1.33876	1	chm13
-1.33874	1	chm13
-1.33868	1	chm13
-1.33861	1	chm13
-1.33858	1	chm13
-1.33849	1	chm13
-1.33834	1	chm13
-1.33811	1	chm13
-1.33802	1	chm13
-1.33768	1	chm13
-1.33754	1	chm13
-1.33749	1	chm13
-1.33731	1	chm13
-1.33728	1	chm13
-1.33719	1	chm13
-1.33716	1	chm13
-1.33692	1	chm13
-1.33677	1	chm13
-1.33663	1	chm13
-1.33655	1	chm13
-1.33651	1	chm13
-1.33615	1	chm13
-1.33596	1	chm13
-1.33594	1	chm13
-1.33593	1	chm13
-1.33581	1	chm13
-1.33567	1	chm13
-1.33549	1	chm13
-1.33548	1	chm13
-1.33547	1	chm13
-1.33497	1	chm13
-1.33491	1	chm13
-1.33490	1	chm13
-1.33489	1	chm13
-1.33473	1	chm13
-1.33471	1	chm13
-1.33428	1	chm13
-1.33402	1	chm13
-1.33387	1	chm13
-1.33386	1	chm13
-1.33384	1	chm13
-1.33372	2	chm13
-1.33357	1	chm13
-1.33355	1	chm13
-1.33344	1	chm13
-1.33333	1	chm13
-1.33331	1	chm13
-1.33317	1	chm13
-1.33285	1	chm13
-1.33281	1	chm13
-1.33280	1	chm13
-1.33257	1	chm13
-1.33256	1	chm13
-1.33225	1	chm13
-1.33220	2	chm13
-1.33219	1	chm13
-1.33136	1	chm13
-1.33128	1	chm13
-1.33124	1	chm13
-1.33094	1	chm13
-1.33070	1	chm13
-1.33048	1	chm13
-1.33044	1	chm13
-1.33022	1	chm13
-1.32998	1	chm13
-1.32968	1	chm13
-1.32964	1	chm13
-1.32956	1	chm13
-1.32945	1	chm13
-1.32937	1	chm13
-1.32914	1	chm13
-1.32893	1	chm13
-1.32891	1	chm13
-1.32884	1	chm13
-1.32879	1	chm13
-1.32873	1	chm13
-1.32867	1	chm13
-1.32849	1	chm13
-1.32824	1	chm13
-1.32821	1	chm13
-1.32807	1	chm13
-1.32801	1	chm13
-1.32772	1	chm13
-1.32754	1	chm13
-1.32721	1	chm13
-1.32709	1	chm13
-1.32657	1	chm13
-1.32651	1	chm13
-1.32623	1	chm13
-1.32619	1	chm13
-1.32605	1	chm13
-1.32599	1	chm13
-1.32591	1	chm13
-1.32579	1	chm13
-1.32569	1	chm13
-1.32561	1	chm13
-1.32506	1	chm13
-1.32494	1	chm13
-1.32454	1	chm13
-1.32435	1	chm13
-1.32416	1	chm13
-1.32407	1	chm13
-1.32386	1	chm13
-1.32376	1	chm13
-1.32340	1	chm13
-1.32314	1	chm13
-1.32297	1	chm13
-1.32282	1	chm13
-1.32280	1	chm13
-1.32278	1	chm13
-1.32257	1	chm13
-1.32255	1	chm13
-1.32253	1	chm13
-1.32239	2	chm13
-1.32233	1	chm13
-1.32225	1	chm13
-1.32223	1	chm13
-1.32220	1	chm13
-1.32192	1	chm13
-1.32181	1	chm13
-1.32169	1	chm13
-1.32104	1	chm13
-1.32089	2	chm13
-1.32086	1	chm13
-1.32083	1	chm13
-1.32073	1	chm13
-1.32071	1	chm13
-1.32070	1	chm13
-1.32069	1	chm13
-1.32060	1	chm13
-1.32059	1	chm13
-1.32037	1	chm13
-1.32012	1	chm13
-1.32001	1	chm13
-1.31974	1	chm13
-1.31971	1	chm13
-1.31928	1	chm13
-1.31913	1	chm13
-1.31898	2	chm13
-1.31895	1	chm13
-1.31853	1	chm13
-1.31849	1	chm13
-1.31838	1	chm13
-1.31833	1	chm13
-1.31831	1	chm13
-1.31824	1	chm13
-1.31814	1	chm13
-1.31793	1	chm13
-1.31775	1	chm13
-1.31761	1	chm13
-1.31755	1	chm13
-1.31744	1	chm13
-1.31728	1	chm13
-1.31697	1	chm13
-1.31693	1	chm13
-1.31688	1	chm13
-1.31679	1	chm13
-1.31674	1	chm13
-1.31668	1	chm13
-1.31636	1	chm13
-1.31629	1	chm13
-1.31621	1	chm13
-1.31560	1	chm13
-1.31551	1	chm13
-1.31541	1	chm13
-1.31535	1	chm13
-1.31528	1	chm13
-1.31519	2	chm13
